price,area,latitude,longitude,Bedrooms,Bathrooms,Price_sqft
4800000,1200,28.57223,77.474898,3,2,4000
4950000,970,28.646286,77.406051,2,2,5103.092784
7100000,1260,28.65433985,77.35260056,2,2,5634.920635
14000000,2000,28.68210793,77.44657898,4,2,7000
10000000,1800,28.6654924,77.3297195,4,3,5555.555556
6030000,1415,28.37054353,77.37000858,3,2,4261.484099
4500000,900,28.657986,77.320947,2,2,5000
6500000,900,28.6914945,77.4076704,4,3,7222.222222
2500000,616,28.60865974,77.09059906,2,2,4058.441558
11500000,1750,28.561989,77.39837,3,3,6571.428571
9000000,1400,28.387228,77.058217,3,2,6428.571429
4200000,1295,28.6292392,77.44028831,2,2,3243.243243
7750000,1670,28.4237892,77.3705248,3,3,4640.718563
10000000,1500,28.3976154,77.0382549,3,3,6666.666667
8100000,2250,28.40423012,77.35595703,3,3,3600
13000000,1750,28.386595,77.0605754,3,4,7428.571429
3500000,1090,28.31957653,77.33119851,2,2,3211.009174
5500000,900,28.4413474,77.0500369,2,2,6111.111111
4300000,780,28.6452824,77.3621025,2,2,5512.820513
7000000,1510,28.68659592,77.37294769,3,2,4635.761589
9000000,1000,28.6528079,77.4509164,5,3,9000
3030000,890,28.5827633,77.44122092,2,2,3404.494382
9000000,2400,28.46103793,77.50762733,3,4,3750
7000000,1160,28.5015485,77.0352409,3,3,6034.482759
10000000,2150,28.43147,77.5160655,3,4,4651.162791
4500000,1198,28.664486,77.48896,2,2,3756.260434
6000000,1350,28.5750243,77.3803,3,2,4444.444444
3500000,975,28.5714816,77.4578618,2,2,3589.74359
3700000,1100,28.33785984,77.35192461,2,2,3363.636364
9500000,1180,28.401267,77.086393,2,2,8050.847458
5600000,1285,28.681686,77.377927,2,2,4357.976654
5500000,1635,28.6244715,77.4383996,3,2,3363.914373
2500000,760,28.4938375,77.0071875,2,2,3289.473684
10000000,1943,28.514908,76.974388,3,3,5146.680391
2700000,600,28.659557,77.3747659,2,2,4500
16500000,1500,28.53873253,77.29629517,3,3,11000
13000000,2350,28.64178544,77.34270468,4,3,5531.914894
12000000,1300,28.6377651,77.075969,3,2,9230.769231
9000000,1000,28.5688775,77.2431195,2,2,9000
4400000,1542,28.3633371,77.34902797,2,2,2853.437095
4400000,1055,28.605958,77.444512,2,2,4170.616114
4000000,720,28.484771,77.028653,2,2,5555.555556
7200000,1732,28.64045562,77.380211,3,3,4157.04388
3200000,1005,28.370855,77.369805,2,2,3184.079602
7900000,1625,28.574637,77.388803,3,3,4861.538462
6360000,1342,28.38401706,76.97970505,2,2,4739.195231
7500000,1575,28.6493479,77.3696259,3,3,4761.904762
3800000,720,28.64821053,77.08911896,2,2,5277.777778
4600000,1465,28.5661101,77.4406099,3,2,3139.931741
5200000,950,28.566336,77.343945,2,2,5473.684211
3500000,976,28.7040534,77.4373305,2,2,3586.065574
3500000,995,28.593029,77.45727254,2,2,3517.58794
6700000,1300,28.4684764,77.3138971,3,2,5153.846154
4600000,1150,28.57786751,77.48322296,2,2,4000
4800000,1160,28.58599663,77.43383789,2,2,4137.931034
3000000,750,28.63623428,77.43362427,2,2,4000
2600000,900,28.6900486,77.3405361,2,2,2888.888889
6000000,1180,28.5783723,77.3873,3,3,5084.745763
2700000,850,28.633753,77.402775,2,2,3176.470588
4350000,747,28.6334877,77.08435059,3,2,5823.293173
11000000,1600,28.5123539,77.01206207,4,3,6875
4000000,1025,28.57223,77.474898,2,2,3902.439024
10000000,1600,28.5606725,77.386597,3,3,6250
8500000,1100,28.56665611,77.24917603,2,2,7727.272727
14000000,2400,28.57502365,77.38030243,4,4,5833.333333
9800000,1250,28.4287815,77.0661409,3,2,7840
3000000,634,28.486291,77.001973,2,2,4731.861199
2800000,840,28.664371,77.488789,2,2,3333.333333
5500000,1045,28.50920801,77.40662554,2,2,5263.157895
3000000,650,28.619316,77.033262,2,2,4615.384615
12000000,1800,28.4913752,77.2908548,3,3,6666.666667
4500000,700,28.6341305,77.3338579,2,2,6428.571429
2800000,815,28.705966,77.433808,2,2,3435.582822
5800000,1490,28.47225189,77.46923065,3,3,3892.61745
5000000,650,28.689493,77.1608081,2,2,7692.307692
7200000,1791,28.41669089,77.35491947,3,3,4020.100503
3600000,1088,28.69359,77.344376,2,2,3308.823529
6400000,1232,28.4555238,76.9545079,2,2,5194.805195
4250000,1060,28.60483,77.434908,2,2,4009.433962
3800000,1140,28.605958,77.444512,2,2,3333.333333
3000000,840,28.683082,77.50921,2,2,3571.428571
6000000,1300,28.67942749,77.35153898,2,2,4615.384615
7200000,1110,28.51127434,77.39168882,2,2,6486.486486
6100000,1350,28.621767,77.055846,3,3,4518.518519
6670000,1000,28.652649,77.2843423,3,2,6670
5800000,1300,28.6446455,77.3645325,3,2,4461.538462
5200000,1400,28.40436848,77.33607703,2,2,3714.285714
4000000,730,28.6330645,77.0331715,2,2,5479.452055
13500000,2626,28.387228,77.058217,3,3,5140.898705
3350000,845,28.60483,77.434908,2,2,3964.497041
5800000,1140,28.424505,76.9418971,2,2,5087.719298
4800000,900,28.6341305,77.3338579,2,2,5333.333333
4220000,950,28.645129,77.37121,2,3,4442.105263
10000000,1600,28.3857701,77.0611685,3,3,6250
23000000,2100,28.6674359,77.137424,3,3,10952.38095
7800000,1593,28.64056396,77.37807465,3,2,4896.421846
6000000,1255,28.495486,77.25219,3,2,4780.876494
10500000,1100,28.576721,77.052867,2,2,9545.454545
7200000,1620,28.44462395,77.00930786,3,3,4444.444444
2700000,555,28.63306427,77.03317261,2,2,4864.864865
2500000,550,28.47233,77.23255,2,2,4545.454545
3900000,900,28.6485885,77.3533389,2,2,4333.333333
14000000,1200,28.7055574,77.1705882,2,2,11666.66667
4800000,1000,28.5201861,77.179158,2,2,4800
4950000,1000,28.508273,77.40897616,2,2,4950
5200000,1250,28.611666,77.422675,2,2,4160
3500000,984,28.433506,77.505908,2,2,3556.910569
7000000,1900,28.5028971,77.526218,3,3,3684.210526
5500000,800,28.5750243,77.3803,2,2,6875
9500000,1425,28.38980122,76.969342,3,3,6666.666667
5500000,1740,28.478656,77.54097,3,3,3160.91954
6000000,800,28.6838196,77.3291436,2,2,7500
6000000,1375,28.57130444,77.38122259,3,2,4363.636364
6000000,1375,28.57130444,77.38122259,3,2,4363.636364
3500000,540,28.5980365,77.0765245,2,2,6481.481481
5700000,1095,28.66574287,77.38250732,2,2,5205.479452
12500000,3000,28.4303503,77.2956126,6,6,4166.666667
6500000,1850,28.500447,77.53123047,3,2,3513.513514
7200000,1187,28.47895432,77.05980682,2,2,6065.711879
4300000,799,28.657742,77.361477,2,2,5381.727159
5670000,1510,28.7040534,77.4373305,3,3,3754.966887
3500000,1000,28.702659,77.417298,2,2,3500
4800000,1105,28.60483,77.434908,2,2,4343.891403
4100000,1095,28.38451071,77.34038323,2,2,3744.292237
3000000,925,28.658647,77.4757,2,2,3243.243243
2600000,546,28.358049,76.983563,2,2,4761.904762
5400000,1320,28.414843,76.919821,2,2,4090.909091
9800000,1350,28.6575866,77.0895768,3,2,7259.259259
7500000,1675,28.500621,77.424203,3,3,4477.61194
27000000,4000,28.43327522,77.31428528,4,5,6750
8500000,1780,28.64485583,77.3831262,3,3,4775.280899
3000000,1075,28.62591738,77.43694919,2,2,2790.697674
8400000,1780,28.38772133,76.940605,3,4,4719.101124
12000000,1100,28.63801957,77.06579795,3,2,10909.09091
3000000,554,28.5054485,76.9718027,2,2,5415.162455
6000000,1116,28.462393,77.027764,5,2,5376.344086
8100000,1250,28.385577,77.049251,2,2,6480
12500000,2100,28.47489357,77.00980377,3,3,5952.380952
6710000,1355,28.63544909,77.32381434,2,2,4952.02952
8500000,1283,28.4923586,77.2894914,2,2,6625.097428
16000000,2286,28.5733101,77.044843,3,4,6999.125109
9600000,1000,28.56987381,77.24311066,2,2,9600
4200000,900,28.638572,77.4308515,3,2,4666.666667
8500000,1170,28.47610436,77.08183193,2,2,7264.957265
2800000,980,28.65955734,77.37476349,2,2,2857.142857
4500000,1200,28.6900486,77.3405361,3,2,3750
5000000,1040,28.509118,77.413416,2,2,4807.692308
3600000,925,28.48515,77.51401,2,2,3891.891892
8600000,1560,28.513352,77.406026,3,2,5512.820513
5500000,950,28.619316,77.033262,3,2,5789.473684
5200000,1320,28.414843,76.919821,2,2,3939.393939
6200000,1270,28.6435565,77.3827129,2,2,4881.889764
4200000,760,28.63581085,77.373909,2,2,5526.315789
3200000,979,28.368101,77.3721674,2,2,3268.641471
5000000,1185,28.6390982,77.412377,3,2,4219.409283
5000000,680,28.66186523,77.13362885,2,2,7352.941176
11500000,1450,28.42073441,77.0725708,3,3,7931.034483
9300000,900,28.552555,77.3500864,6,6,10333.33333
15000000,1350,28.63069996,77.120076,3,2,11111.11111
3400000,1130,28.702659,77.417298,2,2,3008.849558
9900000,1770,28.63459786,77.36155217,3,3,5593.220339
5000000,900,28.64858818,77.35334015,2,2,5555.555556
4900000,1348,28.401981,76.922149,2,2,3635.014837
3200000,950,28.6609235,77.3788965,2,2,3368.421053
7600000,1390,28.574405,77.382635,3,2,5467.625899
10000000,1960,28.393665,76.962842,3,3,5102.040816
3000000,800,28.5201861,77.179158,2,2,3750
9000000,1530,28.65074158,77.35176849,3,2,5882.352941
8100000,1000,28.59341581,77.07931203,2,2,8100
2500000,700,28.63306427,77.03317261,2,2,3571.428571
12500000,1700,28.4258675,77.0475735,3,3,7352.941176
8900000,900,28.6377651,77.075969,3,3,9888.888889
12900000,2230,28.4268804,77.4835,3,4,5784.753363
2500000,900,28.51032769,77.52171067,2,2,2777.777778
7000000,1200,28.610933,77.2739145,3,3,5833.333333
3500000,1041,28.7040534,77.4373305,2,2,3362.151777
4600000,1175,28.60595894,77.44451141,2,2,3914.893617
5400000,1500,28.37553024,77.32618713,3,2,3600
4000000,1050,28.6748094,77.4596782,2,2,3809.52381
3000000,950,28.70011412,77.42626251,2,2,3157.894737
7810000,1200,28.386791,77.049466,2,2,6508.333333
7590000,880,28.692717,77.19598,2,2,8625
4800000,1260,28.420501,77.356478,2,2,3809.52381
3650000,1130,28.3452278,77.5161987,2,2,3230.088496
5800000,1050,28.399362,76.962554,2,3,5523.809524
3200000,1000,28.705425,77.433193,2,2,3200
4700000,1170,28.605958,77.444512,3,2,4017.094017
2680000,747,28.6212874,77.0530735,3,2,3587.68407
3500000,1290,28.41395962,77.34289173,2,2,2713.178295
5700000,890,28.747126,77.098444,2,2,6404.494382
4500000,1106,28.605958,77.444512,2,2,4068.716094
3200000,925,28.72243837,77.44603523,2,2,3459.459459
10000000,1420,28.453141,77.0329014,3,3,7042.253521
5500000,1150,28.63371889,77.35461096,2,2,4782.608696
3700000,800,28.6761322,77.28523254,2,2,4625
5500000,1150,28.574637,77.388803,2,2,4782.608696
3500000,985,28.591408,77.38849587,2,2,3553.299492
11800000,2050,28.56452626,77.38370883,4,3,5756.097561
6000000,1180,28.642543,77.34207447,2,2,5084.745763
5500000,990,28.63726807,77.27832031,3,2,5555.555556
14000000,2078,28.483822,77.01341,3,3,6737.247353
4550000,1440,28.48130226,77.33029175,3,2,3159.722222
8600000,1750,28.6441755,77.336519,4,3,4914.285714
5400000,1065,28.634228,77.354869,2,2,5070.422535
3400000,700,28.59455681,77.33400726,2,2,4857.142857
5800000,929,28.399745,76.96812021,2,2,6243.272336
6550000,1530,28.562096,77.45247174,3,3,4281.045752
3080000,965,28.728555,77.337353,2,2,3191.709845
6700000,1100,28.434064,77.035949,2,2,6090.909091
11500000,1000,28.70509911,77.12277222,2,2,11500
8500000,1770,28.4460523,76.9772858,3,3,4802.259887
6000000,1700,28.6292392,77.44028831,3,2,3529.411765
12500000,1700,28.4446575,77.0670365,3,3,7352.941176
5800000,923,28.399745,76.96812021,2,2,6283.856988
10000000,1875,28.6212655,77.364423,3,3,5333.333333
5000000,1150,28.55493717,77.44222296,2,2,4347.826087
10800000,1050,28.7192095,77.1570714,2,2,10285.71429
6300000,1350,28.64528275,77.36209869,3,2,4666.666667
5500000,1008,28.6508286,77.3713991,3,3,5456.349206
4000000,720,28.48477173,77.02865601,2,2,5555.555556
3200000,1100,28.7040534,77.4373305,3,3,2909.090909
14500000,1800,28.45518494,77.08667755,3,3,8055.555556
7500000,1690,28.6769466,77.3959458,3,3,4437.869822
5500000,1250,28.6817665,77.3636535,3,2,4400
3500000,900,28.409001,77.519155,2,2,3888.888889
5000000,1250,28.5661101,77.4406099,3,2,4000
11000000,1870,28.5680204,77.3890864,3,4,5882.352941
3480000,900,28.39563708,77.2746384,2,2,3866.666667
8930000,1930,28.401801,76.916426,3,3,4626.943005
4500000,1100,28.60595894,77.44451141,2,2,4090.909091
6500000,1000,28.62457466,77.10897827,2,2,6500
5400000,1150,28.63684824,77.367891,2,2,4695.652174
18600000,2286,28.35895365,76.971587,3,4,8136.48294
12500000,2100,28.482566,77.5138801,4,3,5952.380952
11000000,1730,28.56458645,77.39876351,3,3,6358.381503
15000000,1600,28.68055153,77.20355225,2,2,9375
3200000,995,28.70336119,77.42396147,2,2,3216.080402
8900000,1743,28.573027,77.3257646,2,3,5106.138841
12500000,1830,28.385432,77.017122,3,2,6830.601093
6500000,1296,28.58874861,77.40615053,2,3,5015.432099
3500000,1115,28.432194,77.508042,2,2,3139.013453
9700000,1312,28.422711,77.04556,3,3,7393.292683
4700000,1290,28.57448372,77.42880158,3,3,3643.410853
3000000,840,28.683082,77.50921,2,2,3571.428571
7900000,1158,28.68659973,77.29961395,3,3,6822.107081
11200000,1000,28.71668981,77.11909499,2,2,11200
13500000,1300,28.6050169,77.0167025,2,2,10384.61538
3500000,1050,28.591408,77.38849587,2,2,3333.333333
2800000,1125,28.7037771,77.43274642,2,2,2488.888889
4700000,900,28.6334886,77.0843515,2,2,5222.222222
4200000,1100,28.5782795,77.3223643,3,2,3818.181818
6300000,1545,28.58599663,77.43383789,3,3,4077.669903
9000000,1725,28.448734,76.971233,3,3,5217.391304
6000000,1110,28.575371,77.38437506,2,2,5405.405405
9900000,1735,28.57153784,77.38962228,3,3,5706.051873
4500000,1193,28.56681643,77.44775161,2,3,3772.003353
3050000,792,28.60847821,77.444642,2,2,3851.010101
10500000,1787,28.43336375,77.28959779,3,3,5875.769446
6000000,1100,28.663018,77.3676034,2,2,5454.545455
3000000,965,28.638572,77.4308515,2,2,3108.80829
6000000,1450,28.4836111,77.3158333,3,2,4137.931034
3200000,1050,28.72645304,77.33733853,2,2,3047.619048
4000000,1000,28.48966408,77.1357193,3,2,4000
4200000,700,28.643113,77.338472,2,2,6000
5000000,950,28.504219,77.425971,2,2,5263.157895
4100000,1197,28.605958,77.444512,2,2,3425.229741
7500000,1880,28.475552,77.515197,3,3,3989.361702
6300000,1650,28.5039268,77.383808,3,3,3818.181818
6700000,1300,28.66193771,77.42527771,3,2,5153.846154
2600000,950,28.51032769,77.52171067,2,2,2736.842105
6400000,1150,28.68099976,77.35699463,3,3,5565.217391
4000000,1125,28.658647,77.4757,3,2,3555.555556
3700000,1280,28.7040534,77.4373305,3,3,2890.625
15400000,1685,28.63960378,77.365216,3,3,9139.465875
5000000,1120,28.645795,77.38219,2,2,4464.285714
3800000,1075,28.341621,77.353443,2,2,3534.883721
3500000,890,28.577868,77.48322,2,2,3932.58427
4000000,900,28.455882,77.3128129,2,2,4444.444444
5000000,950,28.532778,77.377052,2,2,5263.157895
4900000,1200,28.425787,77.3165122,2,2,4083.333333
6500000,1356,28.502597,77.428742,3,2,4793.510324
10000000,1100,28.68851662,77.17844391,3,2,9090.909091
3500000,600,28.4763113,76.9716096,2,2,5833.333333
7300000,1340,28.502597,77.428742,3,2,5447.761194
7800000,2000,28.40625386,77.28285867,4,4,3900
5000000,1450,28.49937354,77.51894613,3,2,3448.275862
8000000,1100,28.6383522,77.113142,2,2,7272.727273
5200000,1085,28.444621,77.484261,2,2,4792.626728
5500000,1400,28.635516,77.478839,4,3,3928.571429
4990000,1050,28.5179391,77.176464,3,2,4752.380952
5000000,1000,28.6163395,77.0633005,3,2,5000
25000000,2800,28.63161278,77.0947876,5,4,8928.571429
3820000,860,28.645341,77.35492932,2,2,4441.860465
33500000,2800,28.49679184,77.22869873,8,9,11964.28571
3200000,540,28.4640841,77.021218,2,2,5925.925926
5500000,903,28.399745,76.96812021,2,2,6090.808416
7830000,1227,28.386791,77.049466,2,2,6381.418093
6100000,1210,28.5604873,77.384084,2,2,5041.322314
7000000,1650,28.58946166,77.36850077,3,2,4242.424242
5100000,1256,28.647852,77.384508,3,2,4060.509554
4500000,981,28.5001229,77.4077621,2,2,4587.155963
13500000,1300,28.43584061,77.05825806,3,3,10384.61538
5800000,980,28.68249512,77.26712799,3,2,5918.367347
12500000,1800,28.585782,77.030906,4,3,6944.444444
3000000,750,28.49180832,77.17786153,2,2,4000
7500000,1375,28.6558455,77.368224,2,2,5454.545455
6800000,1840,28.46913528,77.5381546,3,3,3695.652174
7500000,1040,28.4412025,77.0785644,2,2,7211.538462
6300000,1269,28.48438996,77.00030461,2,2,4964.539007
6000000,1035,28.57743,77.37941479,2,2,5797.101449
21500000,2200,28.34597015,77.32601166,4,4,9772.727273
4200000,1402,28.70613851,77.42029971,3,3,2995.720399
2400000,840,28.66661005,77.48056395,2,2,2857.142857
6600000,950,28.636269,77.304082,3,2,6947.368421
5400000,1300,28.6390639,77.3242583,2,2,4153.846154
8500000,1100,28.60052361,77.31160783,2,2,7727.272727
14000000,2150,28.517155,77.003435,3,3,6511.627907
2950000,945,28.70042147,77.4281647,2,2,3121.693122
9600000,1798,28.67008339,77.37875108,3,3,5339.265851
8900000,1490,28.37423557,76.95241631,3,3,5973.154362
7200000,1093,28.434064,77.035949,2,2,6587.374199
7500000,1700,28.4661095,77.3000508,3,2,4411.764706
3500000,970,28.6809994,77.356998,2,2,3608.247423
8000000,1450,28.384618,77.017428,2,2,5517.241379
13000000,2500,28.50813675,77.00896454,3,4,5200
4500000,950,28.63855052,77.37532139,2,2,4736.842105
26000000,1800,28.523548,77.2088954,3,3,14444.44444
9500000,1765,28.58731051,77.39590178,3,4,5382.436261
5300000,1085,28.646509,77.38148828,2,2,4884.792627
3700000,750,28.4603545,77.0395295,2,2,4933.333333
4500000,1335,28.68293286,77.489733,3,2,3370.786517
7500000,1355,28.514908,76.974388,2,2,5535.055351
9000000,950,28.6452979,77.1377376,2,2,9473.684211
5500000,1400,28.40150892,77.36453102,4,2,3928.571429
5000000,1160,28.66448784,77.34749603,3,2,4310.344828
32500000,1917,28.53787231,77.24923706,4,4,16953.57329
4000000,975,28.32519614,77.535202,2,2,4102.564103
3800000,760,28.4958944,77.1859976,2,2,5000
4100000,1365,28.5661101,77.4406099,2,2,3003.663004
4500000,1360,28.69931399,77.40510562,3,2,3308.823529
9900000,1635,28.640861,77.3321665,3,2,6055.045872
5900000,1400,28.4044795,77.3709325,3,3,4214.285714
10900000,1350,28.5348305,77.2097741,3,3,8074.074074
4050000,995,28.55493717,77.44222296,2,2,4070.351759
25000000,1800,28.64334869,77.12055969,3,3,13888.88889
5500000,1100,28.6900486,77.3405361,3,2,5000
4500000,1100,28.419868,77.341057,2,2,4090.909091
11500000,1300,28.59939237,77.31791134,3,2,8846.153846
2900000,590,28.619316,77.033262,2,2,4915.254237
5800000,1405,28.4611974,77.5111725,3,2,4128.113879
5450000,1459,28.605956,77.450468,3,2,3735.43523
10500000,1100,28.63285828,77.1083374,3,3,9545.454545
4500000,900,28.621767,77.055846,2,2,5000
4000000,1230,28.577868,77.48322,2,2,3252.03252
5000000,1100,28.634729,77.35832,2,2,4545.454545
4700000,950,28.569317,77.39237,2,2,4947.368421
8000000,1450,28.7294979,77.224515,4,2,5517.241379
7500000,1500,28.577868,77.48322,3,3,5000
13000000,1700,28.49769211,77.02732849,3,3,7647.058824
3300000,825,28.505584,77.410762,2,2,4000
6000000,1512,28.4096109,76.9141943,3,3,3968.253968
2900000,985,28.707505,77.42157217,2,2,2944.162437
8000000,1000,28.4957943,77.23671722,6,2,8000
3090000,950,28.26215,77.083519,2,2,3252.631579
5800000,1200,28.425787,77.3165122,2,2,4833.333333
3700000,850,28.6824955,77.2671263,2,2,4352.941176
6600000,1150,28.470511,77.297154,2,2,5739.130435
12500000,1400,28.4680985,77.0192391,3,3,8928.571429
4040000,800,28.64934731,77.36962891,2,2,5050
2200000,630,28.62475777,77.0268631,2,2,3492.063492
43000000,7000,28.58909035,77.3201828,7,7,6142.857143
4200000,830,28.52113342,77.25788116,3,2,5060.240964
4500000,850,28.6452824,77.3621025,2,2,5294.117647
4300000,1100,28.687614,77.351924,2,2,3909.090909
6000000,1536,28.5078037,77.38,3,3,3906.25
8000000,950,28.63835144,77.11314392,2,2,8421.052632
9600000,1422,28.512136,76.986899,2,2,6751.054852
4800000,900,28.6654875,77.191071,3,2,5333.333333
6450000,1705,28.3452278,77.5161987,3,3,3782.991202
12500000,1215,28.43584061,77.05825806,3,3,10288.06584
12500000,1650,28.4215541,77.0780609,4,3,7575.757576
9000000,2000,28.4509204,77.3008634,4,3,4500
4750000,1010,28.4469189,77.517486,2,2,4702.970297
18000000,1450,28.454191,77.0837996,3,3,12413.7931
8000000,1300,28.47229767,77.04510498,3,2,6153.846154
2500000,549,28.6230185,77.0516675,2,2,4553.734062
4850000,1270,28.432194,77.508042,2,2,3818.897638
4600000,850,28.56884003,77.27896118,2,2,5411.764706
7990000,950,28.70344353,77.09484863,3,2,8410.526316
16500000,2250,28.438262,77.0793005,4,3,7333.333333
6600000,1500,28.496754,77.52229495,3,2,4400
5500000,1000,28.508273,77.40897616,2,2,5500
5200000,900,28.6500637,77.3637503,3,2,5777.777778
4900000,1450,28.7040534,77.4373305,3,2,3379.310345
3500000,1050,28.70019204,77.427474,2,2,3333.333333
6000000,1000,28.434751,77.112538,2,2,6000
9770000,1855,28.44207,77.075517,4,4,5266.846361
5500000,1300,28.6420559,77.323499,2,2,4230.769231
3200000,850,28.57150245,77.47434003,2,2,3764.705882
3200000,815,28.703253,77.42124207,2,2,3926.380368
4000000,1065,28.605958,77.444512,2,2,3755.868545
11500000,1800,28.43584061,77.05825806,3,2,6388.888889
6900000,1950,28.49937354,77.51894613,4,3,3538.461538
4000000,1300,28.708744,77.417028,2,2,3076.923077
5900000,900,28.62979126,77.0974884,3,2,6555.555556
3850000,920,28.615717,77.421909,2,2,4184.782609
13000000,1433,28.4073,77.061914,2,2,9071.877181
4000000,1265,28.3427955,77.350168,2,2,3162.055336
8000000,1830,28.6390982,77.412377,4,3,4371.584699
6000000,1280,28.6508286,77.3713991,3,2,4687.5
3800000,950,28.5167536,77.39813,2,2,4000
6600000,1230,28.57218672,77.39169818,2,2,5365.853659
8280000,1758,28.509118,77.413416,3,4,4709.897611
3800000,850,28.44438934,77.51521301,2,2,4470.588235
3400000,800,28.6467392,77.3709475,2,2,4250
6870000,1450,28.4655907,77.5114027,3,2,4737.931034
3800000,750,28.4603545,77.0395295,2,2,5066.666667
5900000,950,28.48522885,77.01313186,2,2,6210.526316
11000000,1450,28.413093,77.060553,3,3,7586.206897
2300000,800,28.7037771,77.43274642,2,2,2875
9000000,1604,28.6493479,77.3696259,3,3,5610.972569
11000000,1550,28.574185,77.3605669,3,3,7096.774194
5500000,1200,28.63929749,77.37432187,2,2,4583.333333
4500000,1250,28.638572,77.4308515,2,2,3600
3800000,700,28.68059349,77.27709961,2,2,5428.571429
3300000,900,28.4838094,77.027832,3,2,3666.666667
7500000,1100,28.424897,77.084986,2,2,6818.181818
13500000,1980,28.5097759,77.0535665,3,3,6818.181818
3900000,850,28.64702415,77.34025574,2,2,4588.235294
3800000,1100,28.641464,77.35148,2,2,3454.545455
24000000,4000,28.577393,77.324235,6,6,6000
6500000,900,28.73449707,77.09424591,2,2,7222.222222
3000000,958,28.7040534,77.4373305,2,2,3131.524008
12000000,1200,28.6677244,77.0979515,3,2,10000
3500000,630,28.466155,77.010758,2,2,5555.555556
11500000,1971,28.56902615,77.39297,3,3,5834.601725
8800000,1380,28.56458645,77.39876351,2,2,6376.811594
5750000,1572,28.524543,77.364765,3,3,3657.760814
3400000,1045,28.33785984,77.35192461,2,3,3253.588517
4240000,800,28.63413048,77.33385468,2,2,5300
4800000,650,28.72975731,77.08778381,2,2,7384.615385
2100000,765,28.6896453,77.4933302,3,2,2745.098039
7000000,1342,28.38401706,76.97970505,2,2,5216.09538
4000000,955,28.64417458,77.33651733,2,2,4188.481675
3200000,900,28.6336095,77.4713825,2,2,3555.555556
7500000,1786,28.37553024,77.32618713,3,2,4199.328108
16000000,1440,28.7014,77.207852,3,3,11111.11111
2800000,1050,28.72645304,77.33733853,2,2,2666.666667
8000000,1500,28.6508286,77.3713991,4,3,5333.333333
4500000,850,28.61848831,77.04781342,3,2,5294.117647
4200000,1106,28.6079894,77.4409944,2,2,3797.468354
2800000,534,28.5610714,77.04794312,2,2,5243.445693
8500000,1875,28.449048,76.984185,3,3,4533.333333
14000000,1720,28.4102438,77.0411697,3,3,8139.534884
4200000,860,28.495285,77.425732,2,2,4883.72093
4150000,1200,28.609898,77.436343,2,2,3458.333333
4800000,1080,28.4237892,77.3705248,3,2,4444.444444
11000000,1789,28.251834,77.067419,3,3,6148.686417
40000000,4500,28.61224174,77.37644196,3,4,8888.888889
11000000,1700,28.574185,77.3605669,3,3,6470.588235
9500000,1802,28.419032,77.028272,3,3,5271.920089
4200000,800,28.657657,77.44945,2,2,5250
10500000,1600,28.60082949,77.36909444,3,3,6562.5
8500000,1000,28.7050987,77.1227736,2,2,8500
7000000,1770,28.414843,76.919821,3,3,3954.80226
3220000,805,28.5968082,77.4429209,2,2,4000
2600000,875,28.605958,77.444512,2,2,2971.428571
3600000,1275,28.6173396,77.4783754,2,2,2823.529412
3000000,890,28.72199885,77.447746,2,2,3370.786517
2750000,920,28.703725,77.415456,2,2,2989.130435
11500000,2000,28.386842,76.978223,3,3,5750
8500000,1690,28.6644882,77.3474938,3,3,5029.585799
6700000,1415,28.656374,77.45032364,3,3,4734.982332
5200000,1150,28.6493479,77.3696259,3,2,4521.73913
2800000,800,28.70199,77.410904,2,2,3500
9500000,1510,28.453141,77.0329014,3,3,6291.390728
8000000,1263,28.399745,76.96812021,3,3,6334.125099
4200000,1335,28.56611061,77.44061279,2,2,3146.067416
7000000,900,28.49675941,77.22861481,2,2,7777.777778
8600000,1650,28.45298004,77.00185394,3,2,5212.121212
7000000,1709,28.47839,77.561036,3,2,4095.962551
9200000,2400,28.605958,77.444512,4,3,3833.333333
10000000,1554,28.388436,77.058532,3,3,6435.006435
11500000,1920,28.397205,76.935593,3,3,5989.583333
3800000,1035,28.5859957,77.4338341,2,2,3671.497585
8500000,1803,28.45833751,76.970345,3,3,4714.364947
3400000,825,28.5073636,77.4091,2,2,4121.212121
4800000,1175,28.500621,77.424203,2,2,4085.106383
9000000,1725,28.487262,76.983607,3,3,5217.391304
8200000,1250,28.3992424,77.29503632,9,4,6560
7700000,1420,28.396852,76.969102,2,2,5422.535211
3200000,990,28.571936,77.479001,2,2,3232.323232
8400000,1430,28.392329,76.957142,2,2,5874.125874
5500000,1300,28.3755304,77.3261835,3,3,4230.769231
5400000,1184,28.4096109,76.9141943,3,2,4560.810811
13000000,1805,28.44465828,77.06703949,3,3,7202.216066
2500000,1000,28.7379055,77.2673645,2,2,2500
6000000,1495,28.575631,77.441177,3,3,4013.377926
6500000,1225,28.44501114,76.95844269,3,2,5306.122449
2800000,1000,28.43346417,77.50601239,2,2,2800
11000000,1900,28.638293,77.3658367,3,3,5789.473684
5000000,1006,28.652913,77.423591,2,2,4970.178926
12000000,1800,28.4339805,77.3239236,4,3,6666.666667
4000000,960,28.61058,77.43924838,2,2,4166.666667
7200000,1540,28.496754,77.52229495,3,2,4675.324675
4600000,1082,28.6493479,77.3696259,2,2,4251.386322
5100000,1195,28.505584,77.410762,2,2,4267.782427
